"","Pvalues"
"ARHGAP31",0.671752658981551
"ARHGAP32",0.478006589705556
"ARHGAP33",0.287031826692949
"ARHGAP36",0.787217155260324
"ARHGAP39",0.927778296242831
"ARHGAP42",0.277648398730506
"ARHGAP4",0.0665161654665594
"ARHGAP5",0.86980165467795
"ARHGAP6",0.502101605491958
"ARHGAP8",0.934775215199358
"ARHGAP9",0.98589718041836
"ARHGDIA",0.763260300252072
"ARHGDIB",0.7472310534696
"ARHGDIG",0.0642387629379206
"ARHGEF10L",0.87749754478565
"ARHGEF10",0.165638378242048
"ARHGEF11",0.0786801654655791
"ARHGEF12",0.784678261111583
"ARHGEF15",0.191838894007871
"ARHGEF16",0.482084857909577
"ARHGEF17",0.238135577520567
"ARHGEF18",0.458653785042775
"ARHGEF19",0.040752836195164
"ARHGEF1",0.469922151995054
"ARHGEF2",0.258080021236442
"ARHGEF33",0.0110124388202326
"ARHGEF35",0.509191600595039
"ARHGEF37",0.972659029893728
"ARHGEF38",0.786059678694267
"ARHGEF3",0.788478528208265
"ARHGEF4",0.944044196429055
"ARHGEF5",0.200680250940328
"ARHGEF6",0.763978685175034
"ARHGEF7",0.461593259232607
"ARHGEF9",0.93832129692227
"ARID1A",0.731843145726288
"ARID1B",0.413116306154548
"ARID2",0.607273328701512
"ARID3A",0.934726097389648
"ARID3B",0.219142191635256
"ARID3C",0.116692776692625
"ARID4A",0.873128004723061
"ARID4B",0.476011209650768
"ARID5A",0.231884672958612
"ARID5B",0.917827962982708
"ARIH1",0.256809835933719
"ARIH2",0.265665313009846
"ARL10",0.127413128556553
"ARL11",0.501162453465007
"ARL13A",0.469701931916473
"ARL13B",0.826046533251842
"ARL14",0.18765654525261
"ARL15",0.0207818366509599
"ARL16",0.498239289079914
"ARL17A",0.947270673098058
"ARL17B",0.479845680444859
"ARL1",0.405886280298112
"ARL2BP",0.904727004680283
"ARL2",0.0170006398631114
"ARL3",0.197608805217028
"ARL4A",0.912931234567288
"ARL4C",0.832095158680899
"ARL4D",0.426765537546042
"ARL5A",0.527178304400293
"ARL5B",0.719730665264318
"ARL5C",0.222037603999562
"ARL6IP1",0.787262330188613
"ARL6IP4",0.523460837609032
"ARL6IP5",0.990736515071287
"ARL6IP6",0.696550497668044
"ARL6",0.0514206555498491
"ARL8A",0.0396184533239619
"ARL8B",0.320315709839071
"ARL9",0.18938242246301
"ARMC10",0.649802882214662
"ARMC1",0.10340440482265
"ARMC2",0.922288852812412
"ARMC3",0.0837650595244873
"ARMC4",0.246133547843329
"ARMC5",0.688991147418807
"ARMC6",0.292356513564234
"ARMC7",0.567954475596993
"ARMC8",0.66922551006879
"ARMC9",0.48604606151258
"ARMCX1",0.131721781840747
"ARMCX2",0.951169905404377
"ARMCX3",0.692097325586394
"ARMCX5",0.992611024009249
"ARMCX6",0.988210668968768
"ARMS2",0.725853372797478
"ARNT2",0.162284814297114
"ARNTL2",0.672784372454562
"ARNTL",0.166471156744639
"ARNT",0.792043067091838
"ARPC1A",0.353252329289054
"ARPC1B",0.34042829304785
"ARPC2",0.714788360551392
"ARPC3",0.873616483837438
"ARPC4",0.222472481754984
"ARPC5L",0.853859652536232
"ARPC5",0.357410534649775
"ARPM1",0.410480430902331
"ARPP19",0.396291040110266
"ARPP21",0.104130495160632
"ARR3",0.490541032599348
"ARRB1",0.206244532363278
"ARRB2",0.787018598765283
"ARRDC1",0.733524216602964
"ARRDC2",0.825992240001012
"ARRDC3",0.473673262576961
"ARRDC4",0.794814611014422
"ARRDC5",0.909114233293618
"ARSA",0.758758166258146
"ARSB",0.155607641797196
"ARSD",0.77612806408106
"ARSE",0.247552005425165
"ARSF",0.288983480641501
"ARSG",0.377886292323741
"ARSH",0.291471066309709
"ARSI",0.993672274209295
"ARSJ",0.908111166338999
"ARSK",0.0862553463290146
"ART1",0.241177860666245
"ART3",0.233688670336137
"ART4",0.918059834095378
"ART5",0.273279322634598
"ARTN",0.13669329266101
"ARV1",0.841401587959618
"ARVCF",0.389155608994389
"ARX",0.342420672810391
"AR",0.738446060681814
"AS3MT",0.409252888886477
"ASAH1",0.993880631063054
"ASAH2B",0.334565522770659
"ASAH2",0.985931123231612
"ASAM",0.911509340536079
"ASAP1IT1",0.310600667136594
"ASAP1",0.792669705048483
"ASAP2",0.0814491282793669
"ASAP3",0.0102293012961068
"ASB10",0.275549042572448
"ASB11",0.769817012357829
"ASB12",0.587723255057134
"ASB13",0.159354073069181
"ASB14",0.909863478882376
"ASB15",0.0324855099126903
"ASB16",0.266302754152448
"ASB17",0.49415357712747
"ASB18",0.244770801480885
"ASB1",0.916858117267096
"ASB2",0.801776752783487
"ASB3",0.472705461401328
"ASB4",0.122172729531056
"ASB5",0.806994560372841
"ASB6",0.918731397193568
"ASB7",0.60041806639373
"ASB8",0.921779329011617
"ASB9",0.590317095028208
"ASCC1",0.665721238047985
"ASCC2",0.260413234564503
"ASCC3",0.196226359662171
"ASCL1",0.0264641340594376
"ASCL2",0.168411591501707
"ASCL3",0.789276335773728
"ASCL4",0.101123086637413
"ASF1A",0.730636605361949
"ASF1B",0.819227464936769
"ASFMR1",0.391101640273421
"ASGR1",0.051776779246167
"ASGR2",0.980684728347977
"ASH1L",0.193248190994251
"ASH2L",0.775121236192811
"ASIP",0.892583136285085
"ASL",0.879459351177762
"ASMTL",0.316517803405742
"ASMT",0.214124872234803
"ASNA1",0.799213681895357
"ASNSD1",0.983756679713935
"ASNS",0.746710207159015
"ASPA",0.871800346265873
"ASPDH",0.553928381740057
"ASPG",0.501119746005017
"ASPHD1",0.616368710336698
"ASPHD2",0.487110063520993
"ASPH",0.98493235680855
"ASPM",0.448438210172797
"ASPN",0.0683789382773754
"ASPRV1",0.888207463638973
"ASPSCR1",0.555205398551302
"ASRGL1",0.326382565621524
"ASS1",0.382448076636374
"ASTE1",0.712097744213775
"ASTL",0.42858480979034
"ASTN1",0.239920930895319
"ASTN2",0.677883089556114
"ASXL1",0.526134614193742
"ASXL2",0.801080438501646
"ASXL3",0.333313419099341
"ASZ1",0.0233882603794642
"ATAD1",0.330340345967563
"ATAD2B",0.948086898144026
"ATAD2",0.952060702596047
"ATAD3A",0.613890698947713
"ATAD3B",0.324319947631645
"ATAD3C",0.460095347550937
"ATAD5",0.49292285877907
"ATCAY",0.687616401191599
"ATE1",0.869606750057406
"ATF1",0.461415891814388
"ATF2",0.960848724018898
"ATF3",0.00510956269079931
"ATF4",0.732726810411034
"ATF5",0.760562945658148
"ATF6B",0.368171939214651
"ATF6",0.52757703845126
"ATF7IP2",0.323091372117463
"ATF7IP",0.63988208480311
"ATF7",0.996951016657638
"ATG10",0.759973754605659
"ATG12",0.922698707304984
"ATG16L1",0.000659053439780749
"ATG16L2",0.633909627190822
"ATG2A",0.120304540903677
"ATG2B",0.789577726953531
"ATG3",0.799112991283789
"ATG4A",0.142940184654981
"ATG4B",0.494993226874807
"ATG4C",0.370812421121604
"ATG4D",0.224465763218331
"ATG5",0.153476517260636
"ATG7",0.691375957994718
"ATG9A",0.439010602341131
"ATG9B",0.0562267808690538
"ATHL1",0.345641091449616
"ATIC",0.892968758829272
"ATL1",0.85714234572208
"ATL2",0.417971454016846
"ATL3",0.988644261491666
"ATMIN",0.870271059615082
"ATM",0.295516944534296
"ATN1",0.0534506539140725
"ATOH1",0.990672862943564
"ATOH7",0.242156148654428
"ATOH8",0.207087422912823
"ATOX1",0.551857831734818
"ATP10A",0.36850493798879
"ATP10B",0.906398783022365
"ATP10D",0.713423212665031
"ATP11A",0.270445936226928
"ATP11B",0.76344870550252
"ATP11C",0.308614847028371
"ATP12A",0.0233951685593028
"ATP13A1",0.767572353182938
"ATP13A2",0.237519667943271
"ATP13A3",0.917146209131475
"ATP13A4",0.822927103821911
"ATP13A5",0.403783909864688
"ATP1A1",0.387718400816555
"ATP1A2",0.446686006120775
"ATP1A3",0.568537624551068
"ATP1A4",0.400060954993324
"ATP1B1",0.76097190675344
"ATP1B2",0.05414863756339
"ATP1B3",0.967489366780802
"ATP1B4",0.754610461128606
"ATP2A1",0.0643599789460096
"ATP2A2",0.290791825851296
"ATP2A3",0.24584540577164
"ATP2B1",0.426308272877497
"ATP2B2",0.657666693844467
"ATP2B3",0.774439005540273
"ATP2B4",0.861735549102858
"ATP2C1",0.828529221268612
"ATP2C2",0.793342256757893
"ATP4A",0.12048524289744
"ATP4B",0.0766851289641897
"ATP5A1",0.620397431516348
"ATP5B",0.462748861753491
"ATP5C1",0.691279437270908
"ATP5D",0.667309974715088
"ATP5EP2",0.488034751863282
"ATP5E",0.791718613135502
"ATP5F1",0.759061018857432
"ATP5G1",0.789977726177506
"ATP5G2",0.629128490334794
"ATP5G3",0.627437436828691
"ATP5H",0.364987990794072
"ATP5I",0.487436315345779
"ATP5J2",0.942030138748676
"ATP5J",0.400220042398771
"ATP5L2",0.246530823705342
"ATP5L",0.264458778796684
"ATP5O",0.730158067080395
"ATP5SL",0.136925175431723
"ATP5S",0.513404964338465
"ATP6AP1L",0.93749203459346
"ATP6AP1",0.759129417778907
"ATP6AP2",0.728304430756527
"ATP6V0A1",0.684510881865635
"ATP6V0A2",0.770844165717131
"ATP6V0A4",0.239189038215189
"ATP6V0B",0.750780295573126
"ATP6V0C",0.879217932807623
"ATP6V0D1",0.681918818411767
"ATP6V0D2",0.14543220777127
"ATP6V0E1",0.661568836085377
"ATP6V0E2",0.404193308244126
"ATP6V1A",0.935284263063808
"ATP6V1B1",0.457131391447306
"ATP6V1B2",0.243630517606667
"ATP6V1C1",0.409723929109845
"ATP6V1C2",0.75448713792096
"ATP6V1D",0.636982758197467
"ATP6V1E1",0.276161438394387
"ATP6V1E2",0.673645844991196
"ATP6V1F",0.690676109126521
"ATP6V1G1",0.776740901041325
"ATP6V1G2",0.443642153360564
"ATP6V1G3",0.166405874656836
"ATP6V1H",0.459367244265636
"ATP7A",0.271026094500775
"ATP7B",0.798351418646496
"ATP8A1",0.326750903537326
"ATP8A2",0.49167315059233
"ATP8B1",0.843733746823993
"ATP8B2",0.94109886046486
"ATP8B3",0.445360608939623
"ATP8B4",0.973461473479695
"ATP8B5P",0.99654932895622
"ATP9A",0.934552815672899
"ATP9B",0.311950309922597
"ATPAF1",0.450778622792249
"ATPAF2",0.420702095649098
"ATPBD4",0.698760012400136
"ATPIF1",0.274927447290981
"ATRIP",0.546880812106456
"ATRNL1",0.106012965102369
"ATRN",0.768265694882574
"ATRX",0.502331226042598
"ATR",0.39155221187008
"ATXN10",0.250510961796857
"ATXN1L",0.364202983753248
"ATXN1",0.40496339264916
"ATXN2L",0.756066700809265
"ATXN2",0.027779430851896
"ATXN3L",0.329986517117202
"ATXN3",0.979308387674954
"ATXN7L1",0.880552181988448
"ATXN7L2",0.126664948884571
"ATXN7L3B",0.570753370490722
"ATXN7L3",0.571067867574182
"ATXN7",0.271038585703969
"ATXN8OS",0.795628493932168
"AUH",0.904863498916371
"AUP1",0.369036638700326
"AURKAIP1",0.250381953605362
"AURKAPS1",0.449409457180223
"AURKA",0.2658499477168
"AURKB",0.870468069645138
"AURKC",0.860538982866577
"AUTS2",0.827497603584826
"AVEN",0.778887609312077
"AVIL",0.895386065121342
"AVL9",0.567683153434434
"AVPI1",0.00067173613808284
"AVPR1A",0.898050903689579
"AVPR1B",0.408467304959108
"AVPR2",0.882101763733832
"AVP",0.264453805585513
"AWAT1",0.868291060954381
"AWAT2",0.562318026067976
"AXIN1",0.531755142538043
"AXIN2",0.549675287303611
"AXL",0.77473440792022
"AZGP1",0.259864905602181
"AZI1",0.49527793192733
"AZI2",0.312856568411626
"AZIN1",0.551196904346655
"AZU1",0.500883991672868
"B2M",0.165751924923805
"B3GALNT1",0.0494582053479617
"B3GALNT2",0.145202762060618
"B3GALT1",0.735604955906706
"B3GALT2",0.00924641412909679
"B3GALT4",0.814121963162502
"B3GALT5",0.457377003268046
"B3GALT6",0.19589623968771
"B3GALTL",0.296884017148896
"B3GAT1",0.350666382816753
"B3GAT2",0.355748934096708
"B3GAT3",0.253334523286672
"B3GNT1",0.00812841689465446
"B3GNT2",0.295542337054659
"B3GNT3",0.715969332937721
"B3GNT4",0.0977009733031636
"B3GNT5",0.163376272514251
"B3GNT6",0.803366518064234
"B3GNT7",0.481164607883297
"B3GNT8",0.401646712928771
"B3GNT9",0.0757716857172009
"B3GNTL1",0.934990207817695
"B4GALNT1",0.188346458707506
"B4GALNT2",0.498531980765335
"B4GALNT3",0.223219838325019
"B4GALNT4",0.0117291693503027
"B4GALT1",0.587243127823476
"B4GALT2",0.66193285103665
"B4GALT3",0.336918280263494
"B4GALT4",0.624061608796847
"B4GALT5",0.367383390791916
"B4GALT6",0.447687908512556
"B4GALT7",0.0727542457685692
"B9D1",0.376011658288343
"B9D2",0.103991613308393
"BAALC",0.980103371312406
"BAAT",0.132133068211377
"BACE1",0.0183890796846954
"BACE2",0.316098248711831
"BACH1",0.809752930440075
"BACH2",0.15622896568031
"BAD",0.564551315857585
"BAG1",0.864761483818945
"BAG2",0.714564745394782
"BAG3",0.0484278113820138
"BAG4",0.560779842181463
"BAG5",0.616864207880063
"BAGE2",0.592680820886783
"BAGE",0.139948278451141
"BAHCC1",0.962909511849582
"BAHD1",0.220425222669482
"BAI1",0.468615608844328
"BAI2",0.693503516597961
"BAI3",0.48504983263138
"BAIAP2L1",0.0226999007832292
"BAIAP2L2",0.789936756716801
"BAIAP2",0.757587549530133
"BAIAP3",0.0503997016197821
"BAK1",0.243835608121892
"BAMBI",0.781787205718953
"BANF1",0.0235010955356223
"BANF2",0.0567564220755959
"BANK1",0.352586633959897
"BANP",0.986343186228221
"BAP1",0.705452202466517
"BARD1",0.485279949089801
"BARHL1",0.427121029248626
"BARHL2",0.165231304263659
"BARX1",0.819066166305137
"BARX2",0.791392605179945
"BASE",0.320217019167051
"BASP1",0.723142812058282
"BAT1",0.517994404935273
"BAT2L1",0.550761533075697
"BAT2L2",0.227447701960008
"BAT2",0.105872241185218
"BAT3",0.366039297112716
"BAT4",0.116580001080275
"BAT5",0.991917176146943
"BATF2",0.00277950485895011
"BATF3",0.198591326073374
"BATF",0.255585336759192
"BAX",0.49855278924983
"BAZ1A",0.933158425477019
"BAZ1B",0.798090344870933
"BAZ2A",0.206338533949186
"BAZ2B",0.318979909390362
"BBC3",0.294932232043549
"BBOX1",0.675857472712492
"BBS10",0.0849152356617972
"BBS12",0.525139352342457
"BBS1",0.0874428072609509
"BBS2",0.618467790403128
"BBS4",0.319773880557279
"BBS5",0.0193550024969348
"BBS7",0.132186551060852
"BBS9",0.586673639447516
"BBX",0.957562803732535
"BCAM",0.0331234186902211
"BCAN",0.254902377299819
"BCAP29",0.618051925252072
"BCAP31",0.898451064948696
"BCAR1",0.56283155050967
"BCAR3",0.39024137737013
"BCAR4",0.421178408961137
"BCAS1",0.73947027919783
"BCAS2",0.967833114952727
"BCAS3",0.311360153323313
"BCAS4",0.95476626674465
"BCAT1",0.537846602154508
"BCAT2",0.680532781581585
"BCCIP",0.382365801071643
"BCDIN3D",0.00420321471564824
"BCHE",0.959806536907162
"BCKDHA",0.0591208383993003
"BCKDHB",0.630640698306401
"BCKDK",0.267551014532325
"BCL10",0.101657239304102
"BCL11A",0.637414392387106
"BCL11B",0.809351685563059
"BCL2A1",0.70644508729342
"BCL2L10",0.275322365980268
"BCL2L11",0.0354126648224903
"BCL2L12",0.659920851347956
"BCL2L13",0.00757852038136891
"BCL2L14",0.598829958296972
"BCL2L15",0.590238020916785
"BCL2L1",0.102367716600334
"BCL2L2",0.627652713078699
"BCL2",0.953720070610534
"BCL3",0.0112986734552022
"BCL6B",0.200221346811915
"BCL6",0.0881211314542884
"BCL7A",0.211340658121128
"BCL7B",0.88323460946962
"BCL7C",0.68326791199061
"BCL8",0.606463828038207
"BCL9L",0.614183269240495
"BCL9",0.358743899704584
"BCLAF1",0.578387514337337
"BCMO1",0.643125354800152
"BCO2",0.65527610951002
"BCORL1",0.537290807338603
"BCORL2",0.236525849456597
"BCOR",0.516016744297541
"BCR",0.30562121711211
"BCS1L",0.517159012260831
"BCYRN1",0.687121602321802
"BDH1",0.327904277000886
"BDH2",0.23326778864734
"BDKRB1",0.813877414112641
"BDKRB2",0.648524191581113
"BDNFOS",0.39574086395049
"BDNF",0.197340820398675
"BDP1",0.846559082799039
"BEAN",0.0438439166490486
"BECN1",0.465203488479225
"BEGAIN",0.742321128947724
"BEND2",0.16291160675855
"BEND3",0.963661453783729
"BEND4",0.379722878366803
"BEND5",0.0227959426999449
"BEND6",0.337272346958101
"BEND7",0.774736836834966
"BEST1",0.785755159287489
"BEST2",0.886510481344617
"BEST3",0.851141957125485
"BEST4",0.907520429008677
"BET1L",0.896672621175853
"BET1",0.72501857572823
"BET3L",0.458879775617647
"BEX1",0.129048249006236
"BEX2",0.138712436090339
"BEX4",0.279875030858863
"BEX5",0.372885826698728
"BEYLA",0.320217019167051
"BFAR",0.204391258055685
"BFSP1",0.591784551603233
"BFSP2",0.244566057057663
"BGLAP",0.177793257409824
"BGN",0.498084461685615
"BHLHA15",0.633344431076351
"BHLHB9",0.675571462910894
"BHLHE22",0.936260117647341
"BHLHE23",0.687445944513501
"BHLHE40",0.157238546213665
"BHLHE41",0.484416822745035
"BHMT2",0.47307889338043
"BHMT",0.000696903835316991
"BICC1",0.318740290863218
"BICD1",0.562194020739688
"BICD2",0.817229112722393
"BID",0.0716547747190379
"BIK",0.578910268713999
"BIN1",0.500757068965173
"BIN2",0.943515475387497
"BIN3",0.993463577893818
"BIRC2",0.158597026741205
"BIRC3",0.340916050178009
"BIRC5",0.5967490614275
"BIRC6",0.483474154615623
"BIRC7",0.272003246295464
"BIRC8",0.58669699533743
"BIVM",0.545614525829325
"BLCAP",0.847172918043129
"BLID",0.375891286009055
"BLK",0.596356154916867
"BLMH",0.00361554938538247
"BLM",0.894030402123927
"BLNK",0.999532816879933
"BLOC1S1",0.767910574998242
"BLOC1S2",0.119690359635404
"BLOC1S3",0.59516340322552
"BLVRA",0.849082830823409
"BLVRB",0.776423465770484
"BLZF1",0.664196515977102
"BMF",0.153156591453597
"BMI1",0.0868577323052853
"BMP10",0.816088371373379
"BMP15",0.550900587057872
"BMP1",0.749931109545092
"BMP2K",0.099186455053237
"BMP2",0.539509560823177
"BMP3",0.624502169385915
"BMP4",0.832247842857443
"BMP5",0.683658652463207
"BMP6",0.281961748430531
"BMP7",0.0789501381374878
"BMP8A",0.942284403995595
"BMP8B",0.0387210615104224
"BMPER",0.300245229018158
"BMPR1A",0.180926334785679
"BMPR1B",0.030977519932436
"BMPR2",0.289271782007047
"BMS1P4",0.0516300143117493
"BMS1P5",0.421404498038981
"BMS1",0.314403016481465
"BMX",0.594886265209352
"BNC1",0.7693462091744
"BNC2",0.476439598073389
"BNIP1",0.20464683179992
"BNIP2",0.253187183249376
"BNIP3L",0.384698015504728
"BNIP3",0.00640965062679949
"BNIPL",0.535630146998188
"BOC",0.685154004797556
"BOD1L",0.604088996229845
"BOD1",0.313898111710667
"BOK",0.023870699297001
"BOLA1",0.756081462007333
"BOLA2",0.771270336720068
"BOLA3",0.815547413537749
"BOLL",0.00221890797429423
"BOP1",0.978755120844554
"BPESC1",0.480012118897077
"BPGM",0.20634339275866
"BPHL",0.145449743100182
"BPIL1",0.84160511502696
"BPIL2",0.450476785398693
"BPIL3",NA
"BPI",0.814219817575276
"BPNT1",0.598007995290827
"BPTF",0.632924800962387
"BPY2",0.158041346697414
"BRAF",0.482226630915292
"BRAP",0.181094956213866
"BRCA1",0.626807798139005
"BRCA2",0.451827172357067
"BRCC3",0.65028105185468
"BRD1",0.5443069575264
"BRD2",0.0108630318075907
"BRD3",0.30427907574293
"BRD4",0.813548493902151
"BRD7P3",0.943021797900728
"BRD7",0.717455089846507
"BRD8",0.849671830107837
"BRD9",0.548290221142206
"BRDT",0.942078647027867
"BREA2",0.652496360467523
"BRE",0.466906977370869
"BRF1",0.370681181453791
"BRF2",0.157189500821001
"BRI3BP",0.646656939475866
"BRI3",0.436687393234677
"BRIP1",0.773840426972278
"BRIX1",0.706970740692414
"BRMS1L",0.6882419881133
"BRMS1",0.0912150674891183
"BRP44L",0.795667174432923
"BRP44",0.537751161032291
"BRPF1",0.472120306075674
"BRPF3",0.940025869915215
"BRS3",0.0724625244628976
"BRSK1",0.853500158767763
"BRSK2",0.916635876413655
"BRWD1",0.313270851934938
"BRWD3",0.630979014820699
"BSCL2",0.229272979321948
"BSDC1",0.712512826553078
"BSG",0.870584869332404
"BSND",0.622978571746256
"BSN",0.291104028910302
"BSPH1",0.92910109448311
"BSPRY",0.359511269615207
"BST1",0.0717018251207857
"BST2",0.365188824504132
"BSX",0.295178790424549
"BTAF1",0.282491125863769
"BTBD10",0.855115040050122
"BTBD11",0.675669511516119
"BTBD12",0.801416450371493
"BTBD16",0.997490033219079
"BTBD17",0.26548518908973
"BTBD18",0.172116677390614
"BTBD19",0.506463314758571
"BTBD1",0.384513650453168
"BTBD2",0.835922440150874
"BTBD3",0.552969337345623
"BTBD6",0.338669428111872
"BTBD7",0.86970305380409
"BTBD8",0.398924525468994
"BTBD9",0.361809753326088
"BTC",0.709523897199562
"BTD",0.0264537299805348
"BTF3L1",0.190610490582269
"BTF3L4",0.691789642917965
"BTF3",0.643117782482618
"BTG1",0.86672026189887
"BTG2",0.0447880862398978
"BTG3",0.211767462953417
"BTG4",0.359457196529587
"BTK",0.608122781902772
"BTLA",0.223933802849954
"BTN1A1",0.216761173432183
"BTN2A1",0.0199452065185136
"BTN2A2",0.157310955417003
"BTN2A3",0.118170442275134
"BTN3A1",0.0434811274487233
"BTN3A2",0.650579419784217
"BTN3A3",0.201777609852275
"BTNL2",0.818829253477735
"BTNL3",0.241036042991242
"BTNL8",0.804380933043703
"BTNL9",0.887459790412347
"BTRC",0.1907708295267
"BUB1B",0.586063587884837
"BUB1",0.0694579045558102
"BUB3",0.215224389841309
"BUD13",0.639923906327736
"BUD31",0.261395310940466
"BVES",0.70474583037324
"BYSL",0.970001439200657
"BZRAP1",0.806707533805903
"BZW1",0.842324851138627
"BZW2",0.807012058364231
"C10orf105",0.711773685323402
"C10orf107",0.207037450220772
"C10orf108",0.330204338613545
"C10orf10",0.643623800843669
"C10orf110",0.114959370817693
"C10orf111",0.164556630312365
"C10orf113",0.137330931878115
"C10orf114",0.176001940552706
"C10orf116",0.135408761062606
"C10orf118",0.8489500684994
"C10orf119",0.372813228942018
"C10orf11",0.135751489548394
"C10orf120",0.880323925000931
"C10orf122",0.0254915160985189
"C10orf125",0.679676963836753
"C10orf128",0.681051479429129
"C10orf129",0.904873384961999
"C10orf12",0.0546071638729155
"C10orf131",0.758693857588931
"C10orf137",0.967658598479
"C10orf140",0.990320596863501
"C10orf18",0.359420441803891
"C10orf25",0.59314370065881
"C10orf26",0.632313551376343
"C10orf27",0.525833574066721
"C10orf28",0.65877595393202
"C10orf2",0.877737375039882
"C10orf32",0.331788110559374
"C10orf35",0.0475919801810132
"C10orf40",0.0256198224874559
"C10orf41",0.183252357061747
"C10orf46",0.944134336987414
"C10orf47",0.0283964989801583
"C10orf4",0.563055754020184
"C10orf50",0.236886337738949
"C10orf53",0.122897604059018
"C10orf54",0.770267018738775
"C10orf55",0.0351991253610102
"C10orf57",0.486408228796855
"C10orf58",0.717970129579339
"C10orf62",0.53840082281377
"C10orf67",0.607860383320907
"C10orf68",0.588496522152312
"C10orf71",0.581368470789074
"C10orf72",0.366277825624006
"C10orf75",0.252330740130124
"C10orf76",0.988543595417382
"C10orf78",0.470783982745131
"C10orf79",0.0755667520319205
"C10orf81",0.077749710940797
"C10orf82",0.109055730318552
"C10orf84",0.481133784260049
